Permit #,query,status,matched_address,lat,lon
118970,1951 N BROADWAY,Match,"1951 N BROADWAY RD, LEXINGTON, KY, 40505",38.075075736074,-84.457766286583
115461,2936 CASTHILLS DR.,Match,"2936 EASTHILLS DR, LEXINGTON, KY, 40515",37.992762149133,-84.450866514336
117400,3180 RICHMOND RD.,Match,"3180 RICHMOND RD, LEXINGTON, KY, 40509",38.001432465282,-84.446394549313
117642,4265 HARRODSBURG RD,Match,"4265 HARRODSBURG RD, LEXINGTON, KY, 40513",37.998517656267,-84.580160965089
114376,2160 SIR BARTON WAY,Match,"2160 SIR BARTON WAY, LEXINGTON, KY, 40509",38.019773022133,-84.417681029183
105647,133 VENTURE CT,Match,"133 VENTURE CT, LEXINGTON, KY, 40511",38.081796739703,-84.549102176325
101061,481 W NEW CIRCLE RD,Match,"481 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071111764426,-84.477029410128
101062,2358 NICHOLASVILLE RD,Match,"2358 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.004352923885,-84.518931267256
101063,2681 OLD ROSEBUD RD,Match,"2681 OLD ROSEBUD RD, LEXINGTON, KY, 40509",38.029310993233,-84.425041694641
105420,509 E NEW CIRCLE RD,Match,"509 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.054102453529,-84.458945137308
106510,2200 HIGH BRIDGE RD,Match,"2200 HIGH BRIDGE RD, WILMORE, KY, 40390",37.834527149297,-84.681180151219
113268,101 WEST LOUDON AVE.,Match,"101 W LOUDON AVE, LEXINGTON, KY, 40508",38.057365606284,-84.481536626574
115687,837 CHEVY CHASE PL.,Match,"837 CHEVY CHASE PL, LEXINGTON, KY, 40502",38.028925907518,-84.491651408099
114599,319 CEDAR ST.,Match,"319 CEDAR ST, LEXINGTON, KY, 40508",38.044216467312,-84.505622369102
117865,219 WOODLAND AVE,Match,"219 WOODLAND AVE, LEXINGTON, KY, 40502",38.036635371756,-84.493119625062
114119,1060 CHINOE DR.,Match,"1060 CHINOE RD, LEXINGTON, KY, 40502",37.997769521367,-84.48071491237
115690,1115 S. BROADWAY,Match,"1115 S BROADWAY RD, LEXINGTON, KY, 40504",38.036698582804,-84.518834806357
114360,3256 LANSDOWNE DR,Match,"3256 LANSDOWNE DR, LEXINGTON, KY, 40502",37.998737175117,-84.498218862208
115691,1772 SHARKEY WAY,Match,"1772 SHARKEY WAY, LEXINGTON, KY, 40511",38.06865440126,-84.530925872105
115692,531 W. NEW CIRCLE RD.,Match,"531 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071159886636,-84.477125654527
115693,104 SAND LAKE DR.,Match,"104 SAND LAKE DR, LEXINGTON, KY, 40515",37.999437616929,-84.444332635033
115694,435 REDDING RD.,Match,"435 REDDING RD, LEXINGTON, KY, 40517",37.983430950135,-84.496149338964
114364,200 W. MAIN ST.,Match,"200 W MAIN ST, LEXINGTON, KY, 40507",38.047166005423,-84.498002078022
115453,140 WEST MAIN STREET,Match,"140 W MAIN ST, LEXINGTON, KY, 40507",38.046900191105,-84.497715693388
105416,1601 HAWTHORNE LANE,Match,"1601 HAWTHORNE LN, LEXINGTON, KY, 40505",38.073019290297,-84.474777190383
103479,2200 WAR ADMIRAL WAY,Match,"2200 WAR ADMIRAL WAY, LEXINGTON, KY, 40509",38.038195544959,-84.427026741065
111092,3637 IRON LACE DRIVE,Match,"3637 IRON LACE DR, LEXINGTON, KY, 40509",38.005081278403,-84.403524861313
107773,3479 BUCKHORN,Match,"3479 BUCKHORN DR, LEXINGTON, KY, 40515",37.976287998886,-84.459163434558
106682,2532 REGENCY RD,Match,"2532 REGENCY RD, LEXINGTON, KY, 40503",38.001994058349,-84.524422992823
104025,148 MALABU DR,Match,"148 MALABU DR, LEXINGTON, KY, 40503",38.002308533149,-84.517234085405
107775,3408 KY HIGHWAY 581,Match,"3408 STATE HWY 581, TUTOR KEY, KY, 41263",37.846367805979,-82.77285248662
107774,810 N. LIMESTONE,Match,"810 N LIMESTONE ST, LEXINGTON, KY, 40505",38.057664127871,-84.480901615141
116006,227 N LIMESTONE,Match,"227 N LIMESTONE ST, LEXINGTON, KY, 40507",38.048632782181,-84.493905612265
103170,3101 CLAYS MILL RD,Match,"3101 CLAYS MILL RD, LEXINGTON, KY, 40503",38.003933324905,-84.544211718628
117584,3600 APPIAN WAY,Match,"3600 APPIAN WAY, LEXINGTON, KY, 40517",37.978814873136,-84.486523898399
116255,373 VIRGINIA AVE,Match,"373 VIRGINIA AVE, LEXINGTON, KY, 40504",38.037513211209,-84.514029288291
110709,1561 ALEXANDRIA DR,Match,"1561 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.045085026002,-84.551973832919
115160,848 E. HIGH ST.,Match,"848 E HIGH ST, LEXINGTON, KY, 40502",38.029766016271,-84.489982221743
104033,210 ROSEMONT GARDEN,Match,"210 ROSEMONT GARDEN, LEXINGTON, KY, 40503",38.019248792116,-84.521759744595
110938,1704 CLAYS MILLS RD.,Match,"1704 CLAYS MILL RD, LEXINGTON, KY, 40503",38.02897994641,-84.52935380768
117329,155 E. REYNOLDS RD.,Match,"155 E REYNOLDS RD, LEXINGTON, KY, 40517",37.99050425345,-84.521304586133
103182,340 EAST NEW CIRCLE RD,Match,"340 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.058823751768,-84.463841077792
110933,574 N. LIMESTONE ST,Match,"574 N LIMESTONE ST, LEXINGTON, KY, 40508",38.053616808835,-84.486653087414
115393,128 E. NEW CIRCLE RD.,Match,"128 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.064423626542,-84.469418892144
116482,215 ELKEHESTER CIR.,Match,"215 ELKCHESTER CIR, NICHOLASVILLE, KY, 40356",37.87377779996,-84.563439140641
116001,400 W MAIN ST,Match,"400 W MAIN ST, LEXINGTON, KY, 40507",38.048937846458,-84.49996868416
117574,907 WINCHESTER RD,Match,"907 WINCHESTER RD, LEXINGTON, KY, 40505",38.041698106902,-84.471388230983
116484,2860 RICHMOND RD.,Match,"2860 RICHMOND SRD, LEXINGTON, KY, 40509",38.007055368938,-84.45262189312
114067,393 WALLER AVE.,Match,"393 WALLER AVE, LEXINGTON, KY, 40504",38.030873637403,-84.520059372389
117335,1488 LEESTOWN RD,Match,"1488 LEESTOWN RD, LEXINGTON, KY, 40511",38.065424360061,-84.523224030968
115391,192 LEXINGTON GREEN CIRCLE,Match,"192 LEXINGTON GREEN CIR, LEXINGTON, KY, 40503",37.992987386144,-84.524480547746
116480,509 E. NEW CIRCLE RD.,Match,"509 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.054102453529,-84.458945137308
105331,1701 ALEXANDRIA DR,Match,"1701 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.040433054252,-84.552276640377
109931,500 EUCLID AVE,Match,"500 EUCLID AVE, LEXINGTON, KY, 40502",38.034272928699,-84.495896436278
109933,123 W. MAIN ST,Match,"123 W MAIN ST, LEXINGTON, KY, 40507",38.046594958289,-84.497185841599
106422,442 1/2 S ASHLAND AVE,Match,"442 1/2 S ASHLAND AVE, LEXINGTON, KY, 40502",38.029537185765,-84.492252682073
104244,980 MIDNIGHT PASS,Match,"980 MIDNIGHT PASS, LEXINGTON, KY, 40513",38.015856037902,-84.557385904607
116469,2155 PAUL JONES WAY,Match,"2155 PAUL JONES WAY, LEXINGTON, KY, 40509",38.020495753246,-84.420277038559
117316,304 S LIMESTONE,Match,"304 S LIMESTONE ST, LEXINGTON, KY, 40508",38.043290661287,-84.501322324261
110922,408 PENNSYLVANIA CT,Match,"408 PENNSYLVANIA CT, LEXINGTON, KY, 40508",38.034775258281,-84.500389647079
115383,1314 VERSAILLES RD.,Match,"1314 VERSAILLES RD, LEXINGTON, KY, 40504",38.049815610351,-84.522432247659
118892,1496 LEESTOWN RD,Match,"1496 LEESTOWN RD, LEXINGTON, KY, 40511",38.065587096853,-84.523454692632
117564,126 E LOWRY LN,Match,"126 E LOWRY LN, LEXINGTON, KY, 40503",38.005237599974,-84.517024030014
116478,208 LEGENDS LN.,Match,"208 LEGENDS LN, LEXINGTON, KY, 40505",38.064001563589,-84.478533530915
109700,171 MARKET ST,Match,"171 MARKET ST, LEXINGTON, KY, 40507",38.049067078712,-84.496615259385
108613,3328 SMOKY MTN DRIVE,Match,"3328 SMOKY MOUNTAIN DR, LEXINGTON, KY, 40515",37.978401896393,-84.45758243935
105103,3600 PALOMAR CENTRE DR,Match,"3600 PALOMAR CENTRE DR, LEXINGTON, KY, 40513",38.005031346653,-84.568590257985
106677,109 W SIXTH ST,Match,"109 W 6TH ST, LEXINGTON, KY, 40508",38.054279831268,-84.486704583664
117305,545 SOUTH BROADWAY,Match,"545 S BROADWAY RD, LEXINGTON, KY, 40508",38.044953983501,-84.505651256612
117546,4379 OLD HARRODSBURG RD.,Match,"4379 OLD HARRODSBURG RD, LEXINGTON, KY, 40513",37.996303967587,-84.584650656368
110912,1416 LEESTOWN RD,Match,"1416 LEESTOWN RD, LEXINGTON, KY, 40511",38.063959728936,-84.521148075992
110911,123 CHEAPSIDE,Match,"123 CHEAPSIDE ST, LEXINGTON, KY, 40507",38.047970551865,-84.498437872113
114285,680 LIMA DR. STE.,Match,"680 LIMA DR, LEXINGTON, KY, 40511",38.07290930865,-84.505884656143
117312,101 W LOUDAN AVE,Match,"101 W LOUDON AVE, LEXINGTON, KY, 40508",38.057365606284,-84.481536626574
115376,5531 ATHENS BOONESBORO RD.,Match,"5531 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509",37.961533657885,-84.386520238019
116222,3060 FIELDSTONE WAY,Match,"3060 FIELDSTONE WAY, LEXINGTON, KY, 40513",38.013682117897,-84.557125910678
118403,2005 FORDSON CT,Match,"2005 FORDSON CT, LEXINGTON, KY, 40505",38.061120787356,-84.44010958202
115378,300 W. VINE ST.,Match,"300 W VINE ST, LEXINGTON, KY, 40507",38.047507638382,-84.499905613351
117313,249 RUCCIO WAY,Match,"249 RUCCIO WAY, LEXINGTON, KY, 40503",37.996741289623,-84.529930074926
113199,1346 ALTON STATION RD,Match,"1346 ALTON STATION RD, LAWRENCEBURG, KY, 40342",38.077513781616,-84.95401247025
104065,172 TRADE ST,Match,"172 TRADE ST, LEXINGTON, KY, 40511",38.074153476859,-84.546458082104
109996,4950 JENNIE KATE LANE,Match,"4950 JENNIE KATE LN, LEXINGTON, KY, 40510",38.053100625778,-84.629622556141
109997,1100 S. BROADWAY,Match,"1100 S BROADWAY RD, LEXINGTON, KY, 40504",38.036827668209,-84.51826119023
109756,1880 PLEASANT RIDGE DRIVE,Match,"1880 PLEASANT RIDGE DR, LEXINGTON, KY, 40509",38.016891323106,-84.413669302586
104064,269 W MAIN ST 1ST FLR G,Match,"269 W MAIN ST, LEXINGTON, KY, 40507",38.047977061828,-84.498697620743
110982,1555 GEORGETOWN RD.,Match,"1555 GEORGETOWN RD, LEXINGTON, KY, 40511",38.083034244709,-84.509608916497
104067,1850 MERCER RD,Match,"1850 MERCER RD, LEXINGTON, KY, 40511",38.078098749415,-84.532457655128
111836,428 SOUTHLAND DRIVE,Match,"428 SOUTHLAND DR, LEXINGTON, KY, 40503",38.018889195276,-84.527412852303
117385,3565 NICHOLASVILLE ROAD,Match,"3565 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.986756583352,-84.526011255202
117388,1474 ANNISTON DRIVE,Match,"1474 ANNISTON DR, LEXINGTON, KY, 40505",38.056834584225,-84.438261020188
109525,2320 JACKS CREKKS PIKE,Match,"2320 JACKS CREEK PIKE, LEXINGTON, KY, 40515",37.923393194113,-84.413824889236
106010,4248 SARON DR,Match,"4248 SARON DR, LEXINGTON, KY, 40515",37.966751126499,-84.502155246149
106499,133 N LIMESTONE,Match,"133 N LIMESTONE ST, LEXINGTON, KY, 40507",38.04715040424,-84.496064565289
118217,2414 PALUMBO DRIVE,Match,"2414 PALUMBO DR, LEXINGTON, KY, 40509",38.020059941235,-84.448619878508
109760,1 ST. JOSEPH DRIVE,Match,"1 ST JOSEPH DR, LEXINGTON, KY, 40504",38.031314711935,-84.521900526356
117138,1858 OXFORD CIRCLE,Match,"1858 OXFORD CIR, LEXINGTON, KY, 40504",38.04959886603,-84.540073847335
109758,462 LINDBERG DR,Match,"462 LINDBERG DR, LEXINGTON, KY, 40508",38.067248373502,-84.504319933212
109759,404 SPORTING CT.,Match,"404 SPORTING CT, LEXINGTON, KY, 40503",37.997159203978,-84.533302965899
111811,601 WEST MAIN ST,Match,"601 W MAIN ST, LEXINGTON, KY, 40508",38.051875562258,-84.503086098157
107552,101 S. LIMESTONE ST.,Match,"101 S LIMESTONE ST, LEXINGTON, KY, 40507",38.046383401719,-84.49714253646
108402,1451 LEESTOWN RD,Match,"1451 LEESTOWN RD, LEXINGTON, KY, 40511",38.06473670145,-84.522031256778
106226,810 N LIMESTONE,Match,"810 N LIMESTONE ST, LEXINGTON, KY, 40505",38.057664127871,-84.480901615141
109972,720 HENRY CLAY BLVD,Match,"720 HENRY CLAY BLVD, LEXINGTON, KY, 40505",38.037231334424,-84.465027454737
111818,344 E. TIVERTON WAY,Match,"344 E TIVERTON WAY, LEXINGTON, KY, 40517",37.975775805883,-84.516416912679
117359,483 W. REYNOLD'S RD,Match,"483 W REYNOLDS RD, LEXINGTON, KY, 40503",37.995518418513,-84.537948144259
110969,716 N. LIMESTONE,Match,"716 N LIMESTONE ST, LEXINGTON, KY, 40508",38.05571330604,-84.483692694437
108880,1407 N. LIMESTONE,Match,"1407 N LIMESTONE ST, LEXINGTON, KY, 40505",38.062677927118,-84.473951721798
111812,1474 ANNISTON DR,Match,"1474 ANNISTON DR, LEXINGTON, KY, 40505",38.056834584225,-84.438261020188
117365,240 CANARY RD.,Match,"240 CANARY RD, LEXINGTON, KY, 40503",37.993618423171,-84.518532014298
105129,719 ALLENDALE DR,Match,"719 ALLENDALE DR, LEXINGTON, KY, 40503",38.027645724187,-84.534606860546
110710,2865 PARIS PIKE,Match,"2865 PARIS PIKE, LEXINGTON, KY, 40511",38.089262310697,-84.434624040797
107321,450 W. REYNOLDS RD,Match,"450 W REYNOLDS RD, LEXINGTON, KY, 40503",37.994742844319,-84.535919451253
107320,416 BOSTON CT,Match,"416 BOSTON CT, LEXINGTON, KY, 40503",37.98572656139,-84.546266247284
117107,144 ROJAY DR,Match,"144 ROJAY DR, LEXINGTON, KY, 40503",37.984659093359,-84.528268451286
117106,150 N. EAGLE CREEK DR.,Match,"150 N EAGLE CREEK DR, LEXINGTON, KY, 40509",38.000247360465,-84.440220284166
117108,500 EUCLID,Match,"500 EUCLID AVE, LEXINGTON, KY, 40502",38.034272928699,-84.495896436278
104290,2241 ELKHORN RD,Match,"2241 ELKHORN RD, LEXINGTON, KY, 40505",38.043583369505,-84.423128321596
117596,200 W MAIN,Match,"200 W MAIN ST, LEXINGTON, KY, 40507",38.047166005423,-84.498002078022
118682,820 N BROADWAY,Match,"820 N BROADWAY RD, LEXINGTON, KY, 40508",38.059940236552,-84.484016463844
117116,1 ST. JOSEPH DR.,Match,"1 ST JOSEPH DR, LEXINGTON, KY, 40504",38.031314711935,-84.521900526356
117358,700 MASON HEADLEY ROAD,Match,"700 MASON HEADLEY RD, LEXINGTON, KY, 40504",38.035762829503,-84.528695957178
111809,2433 REGENCY ROAD,Match,"2433 REGENCY RD, LEXINGTON, KY, 40503",38.003806190752,-84.525206353126
117115,1 SAINT JOSEPH DR.,Match,"1 ST JOSEPH DR, LEXINGTON, KY, 40504",38.031314711935,-84.521900526356
118687,3527 LANSDOWNE DR,Match,"3527 LANSDOWNE DR, LEXINGTON, KY, 40517",37.986848163207,-84.516235677999
106229,321 EAST VINE ST,Match,"321 E VINE ST, LEXINGTON, KY, 40507",38.040959066022,-84.491854065353
106228,3401 NICHOLASVILLE DR,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
110303,405 WALLER AVE,Match,"405 WALLER AVE, LEXINGTON, KY, 40504",38.031771443156,-84.521268719317
110545,4669 SPRING CREEK DRIVE,Match,"4669 SPRING CREEK DR, LEXINGTON, KY, 40515",37.959444289996,-84.485279267758
111635,3401 NICHOLASVILLE RD,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
114906,1198 WINBURN DR.,Match,"1198 WINBURN DR, LEXINGTON, KY, 40511",38.087946356489,-84.472689113875
110542,369 THOMPSON RD,Match,"369 THOMPSON RD, LEXINGTON, KY, 40508",38.057468871233,-84.518121822202
114909,561 S. BROADWAY,Match,"561 S BROADWAY RD, LEXINGTON, KY, 40508",38.044863486384,-84.505781831025
106280,3968 KENESAW DRIVE,Match,"3968 KENESAW DR, LEXINGTON, KY, 40515",37.958140556215,-84.482758635369
106282,4171 TATES CREEK CENTRE DR,Match,"4171 TATES CREEK CENTRE DR, LEXINGTON, KY, 40517",37.968710217199,-84.501427140004
106281,2323 WOODHILL DR,Match,"2323 WOODHILL DR, LEXINGTON, KY, 40509",38.017642086945,-84.455714866189
118033,200 WEST MAIN,Match,"200 W MAIN ST, LEXINGTON, KY, 40507",38.047166005423,-84.498002078022
119127,3110 MAPLELEAF DRIVE,Match,"3110 MAPLELEAF DR, LEXINGTON, KY, 40509",38.007236275338,-84.426319968143
109549,"1403 N. FORBES RD, SUITE130",Match,"1403 N FORBES RD, LEXINGTON, KY, 40511",38.064436425904,-84.519611860377
111863,405 S. LIMESTONE,Match,"405 S LIMESTONE ST, LEXINGTON, KY, 40508",38.041514727246,-84.50396752978
112719,949 NATIONAL AVE.,Match,"949 NATIONAL AVE, LEXINGTON, KY, 40502",38.03821483548,-84.474311934977
118024,1395 W MAIN ST,Match,"1395 W MAIN ST, LEXINGTON, KY, 40508",38.063581147866,-84.520385747844
116086,3057 N. CLEVELAND RD.,Match,"3057 N CLEVELAND RD, LEXINGTON, KY, 40516",38.031354081901,-84.356282887977
117177,1500 FITZGERALD CT,Match,"1500 FITZGERALD CT, LEXINGTON, KY, 40509",38.024634970528,-84.411572516455
118029,3021 SEWANEE LN,Match,"3021 SEWANEE LN, LEXINGTON, KY, 40509",38.021906851188,-84.407790645978
100987,2935 TRAILWOOD LANE,Match,"2935 TRAILWOOD LN, LEXINGTON, KY, 40511",38.084735441971,-84.559135793772
111612,"101 WEST LOUDON AVE, B-9",Match,"101 W LOUDON AVE, LEXINGTON, KY, 40508",38.057365606284,-84.481536626574
108205,3677 KING ARTHUR DR,Match,"3677 KING ARTHUR DR, LEXINGTON, KY, 40517",37.979966523615,-84.510269373275
108206,4561 IRONWORKS PIKE,Match,"4561 IRON WORKS RD, LEXINGTON, KY, 40511",38.149657326667,-84.535469719256
101802,3499 BLAZER PARKWAY,Match,"3499 BLAZER PKWY, LEXINGTON, KY, 40509",37.998856439035,-84.434467870963
101808,556 DUCHESS CT,Match,"556 DUCHESS CT, VERSAILLES, KY, 40383",38.044917607606,-84.713829796767
118499,960 MIDNIGHT PASS,Match,"960 MIDNIGHT PASS, LEXINGTON, KY, 40513",38.016029406612,-84.55755927328
101800,1601 MERCER RD,Match,"1601 MERCER RD, LEXINGTON, KY, 40511",38.07559818111,-84.52208201637
109788,549 E. THIRD STREET,Match,"549 E 3RD ST, LEXINGTON, KY, 40508",38.043360512426,-84.483278694973
109789,115 SOUTHLAND DR,Match,"115 SOUTHLAND DR, LEXINGTON, KY, 40503",38.011703900552,-84.517773015554
107363,524 DABNEY DR,Match,"524 DABNEY DR, LEXINGTON, KY, 40509",38.001063655413,-84.422239180485
110753,535 SOUTH UPPER STREET,Match,"535 S UPPER ST, LEXINGTON, KY, 40508",38.042829858033,-84.504305055056
107362,2894 RICHMOND RD,Match,"2894 RICHMOND SRD, LEXINGTON, KY, 40509",38.00661620723,-84.452134822967
107361,1812 AUGUSTA CT,Match,"1812 AUGUSTA CT, LEXINGTON, KY, 40505",38.054012878921,-84.442823226345
117153,941 DETROIT AVE,Match,"941 DETROIT AVE, LEXINGTON, KY, 40505",38.040971341716,-84.470671666399
100968,1555 GEORGETOWN RD,Match,"1555 GEORGETOWN RD, LEXINGTON, KY, 40511",38.083034244709,-84.509608916497
118484,265 AVENUE OF CHAMPIONS,Match,"265 AVE OF CHAMPIONS, LEXINGTON, KY, 40508",38.038478787055,-84.50042334937
118485,101 E. TIVERTON WAY,Match,"101 TIVERTON WAY, LEXINGTON, KY, 40503",37.981498580577,-84.532525787841
118488,2320 JACKS CREEK PIKE,Match,"2320 JACKS CREEK PIKE, LEXINGTON, KY, 40515",37.923393194113,-84.413824889236
108207,222 ROSEMONT GARDEN,Match,"222 ROSEMONT GARDEN, LEXINGTON, KY, 40503",38.019400865011,-84.522195351926
118483,2337 SIR BARTON WAY,Match,"2337 SIR BARTON WAY, LEXINGTON, KY, 40509",38.025797982683,-84.422788262574
117394,2220 NICHOLASVILLE DR.,Match,"2220 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.008008586798,-84.517638342533
116062,855 HONEYSUCKLE RD,Match,"855 HONEYSUCKLE RD, LEXINGTON, KY, 40504",38.029034079703,-84.544534154823
112768,430 W. VINE ST,Match,"430 W VINE ST, LEXINGTON, KY, 40507",38.049432604464,-84.500968150647
114705,148 SUSAN TRACE,Match,"148 SUSAN TRCE, NICHOLASVILLE, KY, 40356",37.888285058762,-84.546905527233
111676,1729 COSTIGAN DR,Match,"1729 COSTIGAN DR, LEXINGTON, KY, 40511",38.090728475912,-84.480778156063
110343,306 SOUTHLAND DR,Match,"306 SOUTHLAND DR, LEXINGTON, KY, 40503",38.015907928341,-84.523973326508
112764,401 W. SHORT ST,Match,"401 W SHORT ST, LEXINGTON, KY, 40507",38.049526502542,-84.499115978517
110344,1803 GEORGETOWN RD.,Match,"1803 GEORGETOWN RD, LEXINGTON, KY, 40511",38.085970668452,-84.510819658602
110342,102 W. VINE ST,Match,"102 W VINE ST, LEXINGTON, KY, 40507",38.045749101862,-84.498089015563
110584,574 N. LIMESTONE,Match,"574 N LIMESTONE ST, LEXINGTON, KY, 40508",38.053616808835,-84.486653087414
108261,511 BRECKENRIDGE ST,Match,"511 BRECKENRIDGE ST, LEXINGTON, KY, 40508",38.048698301211,-84.478007591269
114702,547 S. LIMESTONE,Match,"547 S LIMESTONE ST, LEXINGTON, KY, 40508",38.039103938796,-84.506805655747
119166,1953 NICHOLASVILLE RD,Match,"1953 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.012299678714,-84.516406310511
111440,101 WEST LOUDON AVE,Match,"101 W LOUDON AVE, LEXINGTON, KY, 40508",38.057365606284,-84.481536626574
110590,274 E. NEW CIRCLE RD,Match,"274 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.060660024269,-84.465635954817
103803,312 S. ASHLAND AVE,Match,"312 S ASHLAND AVE, LEXINGTON, KY, 40502",38.031024240204,-84.49021973783
101625,108 CHURCH ST,Match,"108 CHURCH ST, LEXINGTON, KY, 40507",38.047475180467,-84.495734251541
111667,496 E. HIGH ST,Match,"496 E HIGH ST, LEXINGTON, KY, 40507",38.036860189828,-84.492973349258
110577,369 MOLBERRY DR,Match,"369 MULBERRY RD, LEXINGTON, KY, 40509",38.019398912363,-84.451152032533
113843,1074 MERRICK DR,Match,"1074 MERRICK DR, LEXINGTON, KY, 40502",37.992123652925,-84.492204100018
111421,401 S. LIMESTONE,Match,"401 S LIMESTONE ST, LEXINGTON, KY, 40508",38.041529582561,-84.503946762656
112519,5902 OLD RICHMOND RD,Match,"5902 OLD RICHMOND RD, LEXINGTON, KY, 40515",37.939212097689,-84.405312194821
118068,391 ROSE STREET,Match,"391 ROSE ST, LEXINGTON, KY, 40508",38.038164214079,-84.499408804432
119157,1502 DURHAM COURT,Match,"1502 DURHAM CT, LEXINGTON, KY, 40505",38.05255932257,-84.443969529119
119397,150 W. LOWRY LANE,Match,"150 W LOWRY LN, LEXINGTON, KY, 40503",38.007179134654,-84.522224568922
119398,1650 BRYAN STATION RD.,Match,"1650 BRYAN STATION RD, LEXINGTON, KY, 40505",38.060545619244,-84.46321099488
110580,6421 ATHENS BOONESBORO RD,Match,"6421 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509",37.949129810293,-84.36389438537
102964,5355 ATHENS BOONESBORO RD,Match,"5355 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509",37.964277433107,-84.391335918442
108241,1984 FAIR OAKS DR,Match,"1984 FAIR OAKS DR, LEXINGTON, KY, 40504",38.046477090764,-84.548375647328
108242,500 S. UPPER ST,Match,"500 S UPPER ST, LEXINGTON, KY, 40508",38.043406818984,-84.503256358933
113837,1165 CENTRE PKWY,Match,"1165 CENTRE PKWY, LEXINGTON, KY, 40517",37.982516247265,-84.483817463363
119381,949 NATIONAL AVE,Match,"949 NATIONAL AVE, LEXINGTON, KY, 40502",38.03821483548,-84.474311934977
101601,3090 HELMSDALE PLACE,Match,"3090 HELMSDALE PL, LEXINGTON, KY, 40509",38.012333175486,-84.420828362787
114914,286 SOUTHLAND DR,Match,"286 SOUTHLAND DR, LEXINGTON, KY, 40503",38.015017908512,-84.522920402051
111403,3429 ALPINC COUT.,Match,"3429 ALPINE CT, LEXINGTON, KY, 40517",37.990537539307,-84.507066563318
113822,3100 OLD TODDS RD.,Match,"3100 TODDS RD, LEXINGTON, KY, 40509",38.00980751073,-84.423034580332
110316,226 LONDONDERRY,Match,"226 LONDONDERRY DR, LEXINGTON, KY, 40504",38.053943132748,-84.538599027723
114913,135 W. MAIN ST.,Match,"135 W MAIN ST, LEXINGTON, KY, 40507",38.046669913584,-84.497269125243
102942,118 PARIS AVE,Match,"118 PARIS AVE, LEXINGTON, KY, 40505",38.063045595767,-84.475340412318
102703,4101 TATES CREEK CENTRE,Match,"4101 TATES CREEK CENTRE DR, LEXINGTON, KY, 40517",37.96993417395,-84.497580956576
